text,top_class,hate_speech,offensive_language,neither
literally 4 minutes,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooH rooH rooH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LMFAO,neither,0.05470637918084239,0.32512982320825545,0.6201637976109021
rooSlam rooSmush rooSlam,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
It's here!,neither,0.16895391910232213,0.24482682311097403,0.5862192577867038
SO QUIET,neither,0.03940827347111187,0.39221397332732405,0.5683777532015641
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooPog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooPog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooD Hello?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooPog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HERRO rooPog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
well that's a start,neither,0.03428561985640299,0.38689587849095,0.578818501652647
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooWow,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WE LIVE,neither,0.04675156173251523,0.3319383047908141,0.6213101334766706
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooVV,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Its been ten thousand years rooSlam time to conquer rooSlam the stream rooSlam,neither,0.03792026774457112,0.33470612166121405,0.6273736105942149
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooPog LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
LIVE Pog,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WE LIVE Pog,neither,0.04675156173251523,0.3319383047908141,0.6213101334766706
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ITS HAPPENING Pog rooPog,neither,0.03309144916294284,0.33256418880705063,0.6343443620300065
POGGERS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LilPog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ROO WITH CAM rooPog,neither,0.029952422780823728,0.3630315675529875,0.6070160096661888
BAHWOO rooHappy rooHug,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
omg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooPog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pepeJAM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hello Bahroo!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGGG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I am here! rooPog,neither,0.13730754398843772,0.2626346527658901,0.600057803245672
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooHappy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Break the game rooSlam,neither,0.0377335754269953,0.25904936014036606,0.7032170644326386
rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush rooSmush,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooSlam,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip rooSip,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bahwoo rooAww,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
oh shit live Pog,offensive_language,0.05421034434088453,0.9456100888721201,0.00017956678699537914
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rooooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
time to lurk ruuLurk,neither,0.05245992204456839,0.36299283377229524,0.5845472441831363
CAM ROO IS HERE Pog,neither,0.09021755668584756,0.29451571995084397,0.6152667233633083
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rescVV,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HANDSUMJACKET,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"We're live, boo.",neither,0.06562704412646644,0.30077876337029924,0.6335941925032343
it bahroo! rooPog,neither,0.034373745257138544,0.33212314837979673,0.6335031063630647
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
