text,top_class,hate_speech,offensive_language,neither
lirikGREAT lirikGREAT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogU ?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog U,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikPOG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikSCARED lirikSCARED lirikSCARED lirikSCARED lirikSCARED lirikSCARED,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
pepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@tempobrian Stream goes live at NOON EST / 5 pm GMT lirikOSVN (Thursdays are off),neither,0.05534619513406356,0.31745907286623015,0.6271947319997063
Pog ?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGERS CHAT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
brace for cage LUL,neither,0.03524108738835149,0.3093271423666483,0.6554317702450002
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogUU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikN lirikN lirikN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog !!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikPOG lirikPOG lirikPOG lirikPOG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@owowww moon2HEY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
either way I'm glad the apex hype is dying off,neither,0.043832429370460835,0.3191527726955122,0.6370147979340269
Bye subs FeelsBadMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikPOG lirikPOG lirikPOG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepoCheer PepoCheer PepoCheer PepoCheer PepoCheer,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Jebaited,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikH lirikH lirikH lirikH lirikH lirikH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hope u guys voted FUNgineer,neither,0.07741237180451149,0.2185541783042183,0.7040334498912701
pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogUU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikFR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Live PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
Champ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bye subs PepeHands,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE Pog,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
PogU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
O7,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikLIT lirikLIT lirikLIT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bye plebs LULW,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHMM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepeHands cya subs,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Jebaited ?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHS2,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHYPE lirikHYPE lirikHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Live!,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
VLC LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
here we go :),neither,0.13156755280784707,0.2765461283225309,0.5918863188696221
@ShomiVicenta lirikHEY bb,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHEY lirikHEY lirikHEY lirikHEY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I AM HERE Pog,neither,0.13730754398843772,0.2626346527658901,0.600057803245672
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BYE SUBS peepoSad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogUU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
No,neither,0.036918905254960256,0.37338982715841207,0.5896912675866277
lirikLATE lirikLATE lirikLATE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA lirikA lirikA lirikA lirikA lirikA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHS lirikHS lirikHS lirikHS lirikHS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
i voted for less plebs talking on my sub sunday Kappa,neither,0.028384626815934958,0.3680613241492636,0.6035540490348014
lirikHS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Where is this man,neither,0.05588537102460467,0.37462228058256763,0.5694923483928278
lirikN lirikNO Mew,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
cya nonsubs FeelsGoodMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikPOG lirikPOG lirikPOG lirikPOG lirikPOG lirikHAPPY lirikHAPPY lirikHAPPY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@LIRIK peepoHappy Chat peepoHappy bye peepoSad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
cya plebs LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHEY lirikHEY lirikHEY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA L I V E ! lirikA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
inb4 sub chat PepeHands,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS lirikHS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHEY lirikHEY lirikHEY lirikHEY lirikHEY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA lirikA lirikA lirikA lirikA lirikA lirikA lirikA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FeelsStrongMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
EARLY Pog Kappa,neither,0.040982252085827,0.30442422694840465,0.6545935209657683
lirikPOG lirikPOG lirikPOG lirikPOG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Kapp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikSMART lirikFR lirikSMART,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
