text,top_class,hate_speech,offensive_language,neither
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
old twitter photo was better lirikN,neither,0.038664070090076906,0.4443936300207875,0.5169422998891355
lirikNOT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
EARLY,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
Live PogChamp ?,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
EARLY,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
!twitter,offensive_language,0.038406706191623896,0.5923891351514252,0.3692041586569509
early?,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
lirikNOT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
EARLY,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
PogChamp EARLY,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
charle HeyGuys,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp First time seing Lirik PogChamp,neither,0.03177441326341786,0.35151975153000076,0.6167058352065815
Herro ?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
EARLY? PogChamp,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikNOT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@GhostR6, PogChamp",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Too early NotLikeThis,neither,0.0413250041490846,0.29860682992331833,0.6600681659275972
EARLY,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
damn lirik looking fine,offensive_language,0.04481987446481272,0.8464992309422266,0.10868089459296065
EARLY,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
PogChamp EARLY,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
omg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BabyRage LATE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WOOOOOOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp IM READY FOR KKona Exiles.,neither,0.030898010495183443,0.3330692865309819,0.6360327029738347
