text,top_class,hate_speech,offensive_language,neither
i bet you wont say Kawaii,neither,0.05854642342659672,0.3836977678589201,0.5577558087144832
Hey CJ moon2SMUG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"What is he saying, Chad? I can't hear him",neither,0.047240651386384884,0.32435818849037773,0.6284011601232374
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
Dear diary...,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I have it cranked,neither,0.037386162603580304,0.3405591057914925,0.6220547316049272
wut,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
the only problems with playing overwatch on the ps4 is that almost all the people you play with are little kids,neither,0.06107364064211231,0.4056887210219317,0.533237638335956
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
@MOONMOON_OW can you get me a burger please?,neither,0.04610712885355435,0.4221874696887065,0.5317054014577393
LOLOL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
DO IT,neither,0.039361844991312706,0.33040751214889547,0.6302306428597919
moon2SMUG moon2SMUG moon2SMUG moon2SMUG moon2SMUG moon2HEART,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
looool,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
haha,neither,0.03186685585600258,0.4591362902570108,0.5089968538869867
wtf,offensive_language,0.04410695246022759,0.7898861884776351,0.16600685906213722
"agYourHotGrandma, ah thanks",neither,0.036849678133627814,0.3085744604586018,0.6545758614077704
!youwont,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
~*~NO BALLS~*~,offensive_language,0.04968662083062269,0.6203991510421134,0.3299142281272639
DO IT,neither,0.039361844991312706,0.33040751214889547,0.6302306428597919
moon2THUMP Kaleena moon2THUMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
TAKE THE SHOT,neither,0.03830576208555534,0.30923057373986174,0.6524636641745829
Kiss her gachiGASM,offensive_language,0.027544220950894743,0.6426626777983728,0.3297931012507324
DO EEET,neither,0.04358573029058539,0.32895472430567013,0.6274595454037444
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
moon2LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumDerp sumDerp sumDerp sumDerp sumDerp sumDerp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hahahahaha,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
romance,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lmao,neither,0.03705015143476208,0.3711622369619404,0.5917876116032975
BibleThump BibleThump BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Do it,neither,0.039361844991312706,0.33040751214889547,0.6302306428597919
lul,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lmao,neither,0.03705015143476208,0.3711622369619404,0.5917876116032975
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
Lmaoooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rofl,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP moon2THUMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2THUMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAHAHAHAHA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2THUMP moon2THUMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
haha,neither,0.03186685585600258,0.4591362902570108,0.5089968538869867
sumHorse sumHorse sumHorse,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
fking role playing in the middle of the game,neither,0.03800116857340304,0.28425409624323483,0.6777447351833621
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
jesus,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2THUMP moon2THUMP moon2THUMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LMAO,neither,0.03705015143476208,0.3711622369619404,0.5917876116032975
whos gonna ruin it,neither,0.037363076596176215,0.3718283334328853,0.5908085899709384
sumRip,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOLLL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SAVAGE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
WTF strimmer,offensive_language,0.04410695246022759,0.7898861884776351,0.16600685906213722
DO IT FeelsBadMan,neither,0.039361844991312706,0.33040751214889547,0.6302306428597919
the moosic BibleThump,neither,0.03613032604487659,0.2619290779399786,0.7019405960151449
moon2LUL moon2LUL moon2LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAHAHAHAHAHAHA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lmaoo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOOOOOL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OMG YES YAUDUAUSHAA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
omgggggg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
