text,top_class,hate_speech,offensive_language,neither
aaaaaaaaAAAAAAAAAAAA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I cannot wait!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
AAAAAAAAAAAAHHHH!!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
9pm!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
finished 115 yesterday and now the new campaign,neither,0.04078275504078564,0.22563598501621832,0.733581259942996
,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
wow chat is going by superfast,neither,0.04640347004764399,0.395174177800911,0.558422352151445
IT IS THURSDAY YET!,neither,0.04651135664277627,0.32794846724679255,0.6255401761104311
Is the screen black for everyone else?,neither,0.0506550289877075,0.36169009236548283,0.5876548786468097
full screen time. See you at the break.,neither,0.0690983262504886,0.3812143817891985,0.549687291960313
So much hype,neither,0.034963003064470866,0.3848474616662621,0.580189535269267
bidet from AGDQ,neither,0.04228451509352876,0.2823214250720796,0.6753940598343917
Yeah!,offensive_language,0.013968601452186464,0.5182923869769311,0.4677390115708824
gandsSubHype gandsSubHype gandsSubHype gandsSubHype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bidet from salt lake!,neither,0.04042918616695488,0.31381119897869514,0.6457596148543501
first time watching live y'all let's goooooo,neither,0.024189920514614383,0.44414890715737465,0.5316611723280108
69,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bidet from Chicago!,neither,0.04078317879478948,0.307803020237201,0.6514138009680096
first live episode!!! im so pumped!!!,neither,0.036524232103174216,0.38841910064087615,0.5750566672559496
Wow! Almost 70k viewers?!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I am enthusiastic about this upcoming endeavor.,neither,0.037674045092566985,0.35758578174376976,0.6047401731636632
yooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I've been waiting 2 years to be able to watch this live and for the next 3-5 hours I shall be dead to the world.,neither,0.035818516956117034,0.2865050980539048,0.6776763849899782
Nervous jitters,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
gandsMatt gandsMatt gandsMatt,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
:O :O :O :O,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NEW INTRO?,neither,0.04341101089575549,0.23125336554662146,0.725335623557623
