text,top_class,hate_speech,offensive_language,neither
Sup chat!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NEW SONG POG,neither,0.044000368639742445,0.21028930043648347,0.745710330923774
Pog Pog Pog Pog Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ok i was wrong!,neither,0.039237026679708145,0.33404525676560765,0.6267177165546842
ITS HAPPENING,neither,0.03309144916294284,0.33256418880705063,0.6343443620300065
PepeHands,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
brown muffin etc,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ANNOUNCEMENT TODAY POG,neither,0.03670833772556013,0.28647033973868863,0.6768213225357513
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@iDipUdipWEdip you talking to me? im confused,neither,0.05426777110093076,0.4564179264694049,0.48931430242966434
100T Tatman,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey @TimTheTatman and @Chat tatLove,neither,0.038589712668144205,0.2862141593850597,0.6751961279467961
Sup chat,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
100T tatDad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yer,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi wipz,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey @Wipz vivSmile,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
You can donate to Tim here: https://streamelements.com/timthetatman/tip tatLove,neither,0.09100370685863211,0.3259315739043051,0.5830647192370627
@Shrezno nah,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Check out BLD by NZXT! The simplest way to get a customized gaming PC. Choose the games you want to play, set a budget, and BLD takes care of the rest. Built and shipped within 48 hours with a 2-year warranty. https://nzxt.co/Timthe_Tatman",neither,0.04161614885673052,0.33176033491915835,0.626623516224111
This song PepeHands,neither,0.03854389284817469,0.34580954682188375,0.6156465603299416
STREAM POG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@wipz HeyGuys,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PrideTrans,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yurrrr,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepePls,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
1\\\\\,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yooooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pogs,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@iDipUdipWEdip NotLikeThis,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
finally!!!!!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGERS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Wassup timmm!!!!,neither,0.33529425248498695,0.08556156890646638,0.5791441786085466
Let’s go he live,neither,0.03169373828122509,0.3704214716409453,0.5978847900778296
Ppoggger,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
