text,top_class,hate_speech,offensive_language,neither
xarooo927 subscribed with Twitch Prime. They've subscribed for 13 months!,neither,0.018395409525177608,0.3232343455971076,0.6583702448777148
Only viewer,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
wussup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaHi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hey,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
First,neither,0.02604892428726219,0.3349864360510187,0.6389646396617191
ninjaaaaaaa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
highdRR0,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yeaahhhhh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hello,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yo,offensive_language,0.04010381111145228,0.5271105317972344,0.4327856570913131
Hello,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
wassup,neither,0.33529425248498695,0.08556156890646638,0.5791441786085466
hii,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Let’s goooo,neither,0.024028385875293705,0.36420730681166985,0.6117643073130364
Hey,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
gg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hello,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hello,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Beebeebeeboop,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yoooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Plebs are freed,neither,0.07049609250566351,0.2782067879527085,0.651297119541628
Morning Ninja,neither,0.048203553387938615,0.18185989775694275,0.7699365488551186
0 viewers,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Dio bel,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Early babyyyyyyy,neither,0.042215779998293526,0.28348803902252573,0.6742961809791808
erycHey,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Lit,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bruh is ninja going LIVEEEE,neither,0.045625912169652644,0.3543336660164127,0.6000404218139347
NINJA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hi my friend,neither,0.02707485448196804,0.42805132032384147,0.5448738251941906
HeyGuys,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PLEBS UNITE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Oh wow i can talk,neither,0.025174274366386883,0.27414194943237824,0.7006837762012348
Hey ninja you like dick and balls,offensive_language,0.0889168414098543,0.8691553824941357,0.04192777609601002
goodmorning!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey guys,neither,0.03929207127355727,0.33311100635304525,0.6275969223733975
go go go xd,neither,0.04276165647058889,0.34190019769565555,0.6153381458337556
Ninjaaaaa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaninjaninja,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hei,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
how you doing ninja,neither,0.05729769761709649,0.3804280942896143,0.5622742080932893
Good morning ninja,neither,0.0468013847741319,0.19273113716557552,0.7604674780602926
Fornite nooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PLEB CENTRAL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
First,neither,0.02604892428726219,0.3349864360510187,0.6389646396617191
Rip Cameron Boyce,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Dick and balls? Ninja?,offensive_language,0.05991042015575146,0.8951465044461793,0.044943075398069264
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
scared me for a sec. thought my audio was broken,neither,0.027329861367344697,0.3270823061242736,0.6455878325083816
"Morning ninj, early huh?",neither,0.049117397951502835,0.16634957056899377,0.7845330314795033
ninjaaaaaaaaaaaaaaaaaa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pubg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Argentinaaaaa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
is he doing the pon pon,neither,0.06086993566190434,0.29997526025617044,0.6391548040819253
Oh I Can Talk Now?,neither,0.023906565039748282,0.2676228163670053,0.7084706185932463
@Ninja FeelsOkayMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Neat,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I've never been this early,neither,0.01684572145192566,0.33279776858541493,0.6503565099626594
Pubgggg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Do you feel better?,neither,0.06733754351837093,0.39732933045946456,0.5353331260221644
yah ninja you like dick and ball,offensive_language,0.09144240746681821,0.7860536292954978,0.12250396323768402
Good morning ninja,neither,0.0468013847741319,0.19273113716557552,0.7604674780602926
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yoo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
start,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Lit,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
heloo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
morning ninja hows jess,neither,0.04510535880482191,0.2344443454759824,0.7204502957191957
McDonalds,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
i have pussy,offensive_language,0.0009183073833724802,0.9990816924161081,2.0051959498333596e-10
morning ninja,neither,0.048203553387938615,0.18185989775694275,0.7699365488551186
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WAIT I CAN TALK???,neither,0.019264762527164424,0.33099523153411675,0.6497400059387188
USA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
zito-marco@web.de pass,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Good morning Ninja,neither,0.0468013847741319,0.19273113716557552,0.7604674780602926
hiiii,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ningja,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Good morning,neither,0.04970930963283925,0.13564577574880146,0.8146449146183593
Can I play with you,neither,0.04370065619371478,0.4626423560105348,0.49365698779575046
1,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yo!!!,offensive_language,0.04010381111145228,0.5271105317972344,0.4327856570913131
ninjito,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninja only likes balls,offensive_language,0.05264393002535692,0.5386167411408244,0.40873932883381875
mad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Song?,neither,0.038601720699969956,0.3448280572582511,0.616570222041779
Hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FeelsAmazingMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Puuuubg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
1,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
!song,neither,0.038601720699969956,0.3448280572582511,0.616570222041779
https://www.shazam.com/,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yea,neither,0.03908133164861177,0.3366878077749653,0.624230860576423
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
imGlitch imGlitch imGlitch imGlitch imGlitch imGlitch imGlitch imGlitch,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hellou brous,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NINJA ILY POGCHAMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
non sub gang,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
3,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@nimmern02 yes,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
aggggggtreehedhsdft,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Good morning dude!! Just found out you live by me... I got you on a beer lmk,neither,0.05704502980138417,0.43983823125215743,0.5031167389464585
Hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi ninja,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
skeet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yery,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepegaPls ppOverheat,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yo,offensive_language,0.04010381111145228,0.5271105317972344,0.4327856570913131
5,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
USA lost my Mexicans won,neither,0.030795816187473044,0.3958808346612858,0.5733233491512412
this is early. but im not complaining :0 good morning!,neither,0.048529609032080326,0.23836542962818918,0.7131049613397304
@rk_is_tofu bro LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL Kappa Kappa Kappa Kappa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
7,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
What’s going on ninj!?!?!,neither,0.04055656154423346,0.38833852883122105,0.5711049096245454
Hype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Gg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I’m underrated,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Apex?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I had to make a new twitch,neither,0.04922713711884861,0.2463070513999019,0.7044658114812494
:o,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
oof,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Good morning,neither,0.04970930963283925,0.13564577574880146,0.8146449146183593
!uptime,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ninja has been streaming for 3 minutes 19 seconds,neither,0.03599172463842539,0.3121052117711978,0.6519030635903768
scottpBMWE36R scottpBMWE36M scottpBMWE36F,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yes,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey ninjaH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
JWEOFJOSJFEOJESFJJESF,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Nanny,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HIIIIII,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
beach,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey Tyler,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
yeet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
