text,top_class,hate_speech,offensive_language,neither
our hero PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
:o,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2POGGYWOGGY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bro stream bro. please bro stream. bro if u dont stream bro come on bro you gotta bro. im dying bro please stream bro i need your stream bro come on bro,neither,0.04035708071726717,0.3642968747591152,0.5953460445236177
HYPEROMEGAPOGGERSCRAZY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE POGGOP,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder,neither,0.05178406823838306,0.3048362666903044,0.6433796650713126
HYPEROMEGAPOGGERSCRAZY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@doubledgedboard Its acutally 2015 before Doomfist was out but this is my ""newest"" account",neither,0.026935006334160978,0.4377493907356737,0.5353156029301654
monkaGIGA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2POGGYWOGGY BALD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@Mish_al POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2POGGYWOGGY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
KKomrade,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POOPERS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
MercyWing1 moon2CR MercyWing2,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sfhWOW it worked,neither,0.037538547942619474,0.3310346276123258,0.6314268244450547
moon2PREGARIO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
monkaS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder,neither,0.05178406823838306,0.3048362666903044,0.6433796650713126
a,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
monkaS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2M MoonMoon_Boorio moon2PREGARIO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE CHAT PogChamp,neither,0.04491031411953896,0.3284991391873034,0.6265905466931575
THE GOD HYPEROMEGAPOGGERSCRAZY,neither,0.03787558888030183,0.3008815747844735,0.6612428363352246
Poggers PepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
monkaGIGA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepeSpin,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder,neither,0.05178406823838306,0.3048362666903044,0.6433796650713126
moon2POGGYWOGGY moon2POGGYWOGGY moon2POGGYWOGGY moon2POGGYWOGGY moon2POGGYWOGGY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE CHAT POGGOP,neither,0.04491031411953896,0.3284991391873034,0.6265905466931575
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
peepoD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Subnitrates subscribed with Twitch Prime. They've subscribed for 3 months! love you moon,neither,0.02235365102446983,0.352538246041129,0.6251081029344012
IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder IS HE STREAMING TODAY BBalder,neither,0.05178406823838306,0.3048362666903044,0.6433796650713126
pepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Thanks for the stream :),neither,0.031916881848894366,0.2779716091013474,0.6901115090497583
pepeJAM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pepeJAM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
POGGOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD peepoD pepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Poggies and woggies at maximum ❗,neither,0.0377538578153724,0.3122894535098829,0.6499566886747448
pepeJAM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
P R E G G E R S,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
peepoD ❗,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Reeve42 subscribed at Tier 1. They've subscribed for 12 months!,neither,0.02016097560497243,0.31371466741422877,0.6661243569807987
HYPERCLAP2 POGGOP HYPERCLAP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pepeD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BBalder,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE CHAT POGGOP /,neither,0.04491031411953896,0.3284991391873034,0.6265905466931575
pepeJAM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
KKool,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
